Date,Close,High,Low,Open,Volume,PrevClose,Range,MA3,Ticker
2017-01-05,26.933488845825195,26.99123151091578,26.74871161266881,26.77411852628197,88774400,26.79722023010254,0.24251989824697162,26.852650324503582,AAPL
2017-01-06,27.233753204345703,27.291495873242546,26.901154867606653,26.972755213145483,127007600,26.933488845825195,0.3903410056358929,26.98815409342448,AAPL
2017-01-09,27.483196258544922,27.584823905141334,27.24067814121188,27.24298657887732,134247600,27.233753204345703,0.34414576392945406,27.21681276957194,AAPL
2017-01-10,27.51091957092285,27.573280883102825,27.323833872216372,27.43238861844325,97848400,27.483196258544922,0.2494470108864526,27.409289677937824,AAPL
2017-01-11,27.658742904663086,27.700317703524195,27.393126232059707,27.425461990933158,110354400,27.51091957092285,0.30719147146448833,27.550952911376953,AAPL
2017-01-12,27.54326057434082,27.55480981613602,27.303050794769142,27.462421168275085,108344800,27.658742904663086,0.25175902136687967,27.570974349975586,AAPL
2017-01-13,27.494749069213867,27.628712482200143,27.44162503917918,27.510916945804183,104447600,27.54326057434082,0.18708744302096392,27.565584182739258,AAPL
2017-01-17,27.716487884521484,27.771920366883812,27.305360262847778,27.33307562294552,137759200,27.494749069213867,0.4665601040360343,27.584832509358723,AAPL
2017-01-18,27.714176177978516,27.831971738494186,27.649504658375168,27.71648637858342,94852000,27.716487884521484,0.18246708011901802,27.641804377237957,AAPL
2017-01-19,27.665668487548828,27.737268836316627,27.57097142261398,27.577900261247446,102389200,27.714176177978516,0.1662974137026474,27.69877751668294,AAPL
2017-01-20,27.716487884521484,27.820424009221703,27.65412656213472,27.820424009221703,130391600,27.665668487548828,0.16629744708698269,27.69877751668294,AAPL
2017-01-23,27.734956741333008,27.903564333071216,27.663354639839532,27.716478665969127,88200800,27.716487884521484,0.24020969323168373,27.70570437113444,AAPL
2017-01-24,27.70955467224121,27.739580228331686,27.600998163209137,27.612547402872085,92844000,27.734956741333008,0.13858206512254867,27.720333099365234,AAPL
2017-01-25,28.150707244873047,28.201521078948307,27.78115449091642,27.81349024675222,129510400,27.70955467224121,0.42036658803188587,27.86507288614909,AAPL
