Date,Close,High,Low,Open,Volume,PrevClose,Range,MA3,Ticker
2020-01-06,72.48783111572266,72.52651796998927,70.78323356631405,71.0346944296656,118387200,71.91483306884766,1.7432844036752186,72.34116109212239,AAPL
2020-01-07,72.14693450927734,72.75381577050801,71.9269071243437,72.49752175701711,108872000,72.48783111572266,0.8269086461643127,72.18319956461589,AAPL
2020-01-08,73.30751037597656,73.60974457641883,71.8495328881936,71.8495328881936,132079200,72.14693450927734,1.7602116882252403,72.64742533365886,AAPL
2020-01-09,74.8646011352539,75.05802801924193,74.03527248648037,74.28672595991226,170108400,73.30751037597656,1.0227555327615647,73.43968200683594,AAPL
2020-01-10,75.03385925292969,75.59964810131231,74.53094485063419,75.0991465547697,140644800,74.8646011352539,1.0687032506781264,74.40199025472005,AAPL
2020-01-13,76.63692474365234,76.66352519200935,75.23214067732687,75.35062150930146,121532000,75.03385925292969,1.4313845146824775,75.51179504394531,AAPL
2020-01-14,75.6020736694336,76.78441745974806,75.47876712733354,76.57406362681236,161954400,76.63692474365234,1.3056503324145154,75.7576192220052,AAPL
2020-01-15,75.27808380126953,76.28392021153914,74.84528231468065,75.40139772921896,121923600,75.6020736694336,1.438637896858495,75.83902740478516,AAPL
2020-01-16,76.22103118896484,76.3322586671137,75.45940261877463,75.82208359303314,108829200,75.27808380126953,0.8728560483390737,75.70039621988933,AAPL
2020-01-17,77.06490325927734,77.06731611579798,76.16303357048375,76.47010092249148,137816400,76.22103118896484,0.9042825453142314,76.18800608317058,AAPL
2020-01-21,76.54261779785156,77.13499233659138,76.40479724710379,76.69252476374683,110843200,77.06490325927734,0.7301950894875944,76.60951741536458,AAPL
2020-01-22,76.81584930419922,77.36953706088629,76.7215486894379,77.02861598860008,101832400,76.54261779785156,0.6479883714483918,76.8077901204427,AAPL
2020-01-23,77.1857681274414,77.26555469566965,76.3201653975001,76.86902733138429,104472000,76.81584930419922,0.9453892981695446,76.84807840983073,AAPL
2020-01-24,76.96333312988281,78.17710300745777,76.772319051517,77.43240119345582,146537600,77.1857681274414,1.404783955940772,76.98831685384114,AAPL
2020-01-27,74.7002182006836,75.38205304274135,73.71614173787451,74.96859866575934,161940000,76.96333312988281,1.6659113048668388,76.28310648600261,AAPL
2020-01-28,76.81342315673828,76.9850901077203,75.48359274307904,75.58272644118536,162234000,74.7002182006836,1.5014973646412528,76.15899149576823,AAPL
2020-01-29,78.4212875366211,79.26996327255983,77.70559923537687,78.44788797506496,216229200,76.81342315673828,1.564364037182969,76.64497629801433,AAPL
2020-01-30,78.30767822265625,78.36087174184341,77.06972800749904,77.50252948730524,126743200,78.4212875366211,1.2911437343443737,77.8474629720052,AAPL
2020-01-31,74.83560180664062,78.01993693561123,74.54062095731271,77.59680909150437,199588400,78.30767822265625,3.4793159782985157,77.18818918863933,AAPL
2020-02-03,74.63007354736328,75.7979030323767,73.07296264816988,73.57587701680845,173788400,74.83560180664062,2.7249403842068176,75.92445119222005,AAPL
2020-02-04,77.09391784667969,77.28493196834982,75.83178725999309,76.23798834153754,136616400,74.63007354736328,1.4531447083567315,75.51986440022786,AAPL
2020-02-05,77.72254180908203,78.52285729785567,77.11807347141229,78.22303598481203,118826800,77.09391784667969,1.4047838264433778,76.482177734375,AAPL
2020-02-06,78.63167572021484,78.63409595534088,77.43483255655748,77.99336084201738,105425600,77.72254180908203,1.1992633987834012,77.81604512532552,AAPL
2020-02-07,77.5628662109375,78.3796223944295,77.070873196759,78.12999061671879,117684000,78.63167572021484,1.3087491976705081,77.9723612467448,AAPL
2020-02-10,77.93123626708984,77.93123626708984,76.06505957583339,76.14503551271558,109348800,77.5628662109375,1.866176691256456,78.04192606608073,AAPL
2020-02-11,77.46107482910156,78.50080665271824,77.24295118542182,78.42810123691775,94323200,77.93123626708984,1.257855467296423,77.65172576904297,AAPL
2020-02-12,79.30058288574219,79.30542744679461,77.91185062961374,77.91185062961374,113730400,77.46107482910156,1.3935768171808718,78.23096466064453,AAPL
2020-02-13,78.73590087890625,79.06309005719272,78.36751442858379,78.57109699820505,94747600,79.30058288574219,0.6955756286089354,78.49918619791667,AAPL
2020-02-14,78.75527954101562,79.00491129587996,78.24631951175783,78.70437836069574,80113600,78.73590087890625,0.7585917841221317,78.93058776855469,AAPL
2020-02-18,77.31321716308594,77.494988049833,76.24924802244713,76.43101890919421,152531200,78.75527954101562,1.2457400273858639,78.26813252766927,AAPL
2020-02-19,78.43292999267578,78.66317609010646,77.5555836361956,77.5555836361956,93984000,77.31321716308594,1.1075924539108541,78.16714223225911,AAPL
