Date,Close,High,Low,Open,Volume,PrevClose,Range,MA3,Ticker
2019-01-04,35.31675338745117,35.38583581454372,34.25434664142994,34.42823764398357,234428400,33.87083053588867,1.1314891731137777,35.601812998453774,AAPL
2019-01-07,35.238155364990234,35.45254503587292,34.75459276161484,35.421576790854516,219111200,35.31675338745117,0.6979522742580855,34.808579762776695,AAPL
2019-01-08,35.9099006652832,36.16478528700009,35.378697182298566,35.62643221113831,164101200,35.238155364990234,0.7860881047015269,35.4882698059082,AAPL
2019-01-09,36.519718170166016,36.81033262099665,35.643113268150785,36.03853633005405,180396400,35.9099006652832,1.167219352845862,35.88925806681315,AAPL
2019-01-10,36.636436462402344,36.67693143634063,35.93610349421872,36.32676495224882,143122800,36.519718170166016,0.7408279421219106,36.35535176595052,AAPL
2019-01-11,36.2767333984375,36.61260790888585,36.09093125111916,36.41727903070712,108092800,36.636436462402344,0.5216766577666903,36.47762934366862,AAPL
2019-01-14,35.731231689453125,36.033757135492436,35.545429575449475,35.93371012293423,129756800,36.2767333984375,0.4883275600429613,36.21480051676432,AAPL
2019-01-15,36.462547302246094,36.53877207041612,35.74315719727045,35.79556331559936,114843600,35.731231689453125,0.7956148731456736,36.156837463378906,AAPL
2019-01-16,36.90799331665039,37.131909692527415,36.44586864895017,36.46492574846843,122278800,36.462547302246094,0.6860410435772479,36.36725743611654,AAPL
2019-01-17,37.12714385986328,37.5559195046028,36.50780085804286,36.73171723000517,119284800,36.90799331665039,1.048118646559935,36.83256149291992,AAPL
2019-01-18,37.35582733154297,37.608327547850315,37.15572959722017,37.51780723077025,135004000,37.12714385986328,0.4525979506301425,37.13032150268555,AAPL
2019-01-22,36.517337799072266,37.33439062814207,36.35535424422283,37.25816585244931,121576000,37.35582733154297,0.9790363839192366,37.00010299682617,AAPL
2019-01-23,36.66501235961914,36.95562670712409,36.13618976889829,36.71979923782338,92522400,36.517337799072266,0.8194369382257989,36.84605916341146,AAPL
2019-01-24,36.37440872192383,36.798419228909076,36.14573077657716,36.7102833160953,101766000,36.66501235961914,0.6526884523319154,36.51891962687174,AAPL
2019-01-25,37.579742431640625,37.667881979754206,36.76030888199444,37.03662776471714,134142000,36.37440872192383,0.9075730977597658,36.87305450439453,AAPL
2019-01-28,37.23196029663086,37.239106255286785,36.603090491516575,37.1104717299393,104768400,37.579742431640625,0.6360157637702102,37.0620371500651,AAPL
2019-01-29,36.84605026245117,37.667871630472526,36.71027345041031,37.220038958596476,166348800,37.23196029663086,0.9575981800622131,37.219250996907554,AAPL
2019-01-30,39.36391830444336,39.578304302722984,38.16811172006146,38.887501744026494,244439200,36.84605026245117,1.410192582661523,37.8139762878418,AAPL
2019-01-31,39.64738845825195,40.25720110045901,39.19955570891924,39.56877928620291,162958400,39.36391830444336,1.057645391539765,38.619119008382164,AAPL
2019-02-01,39.66644287109375,40.25243319065065,39.52589722677174,39.771255093393634,130672400,39.64738845825195,0.7265359638789093,39.55924987792969,AAPL
2019-02-04,40.793174743652344,40.89084102706236,39.84748742377698,39.87845566846077,125982000,39.66644287109375,1.0433536032853752,40.03566869099935,AAPL
2019-02-05,41.49111557006836,41.705505198302404,41.05519762567575,41.17668253733617,144406400,40.793174743652344,0.6503075726266516,40.65024439493815,AAPL
2019-02-06,41.50542068481445,41.82223819955945,41.17431125184754,41.603083337587805,112958400,41.49111557006836,0.647926947711909,41.26323699951172,AAPL
2019-02-07,40.71933364868164,41.43395865863458,40.576407192782746,41.06711578472044,126966800,41.50542068481445,0.8575514658518344,41.23862330118815,AAPL
2019-02-08,40.76716232299805,40.82696978947142,40.29109357574107,40.42745635147224,95280000,40.71933364868164,0.5358762137303472,40.99730555216471,AAPL
2019-02-11,40.53273391723633,40.95856664162737,40.48967427284118,40.920288968591805,83973600,40.76716232299805,0.468892368786193,40.67307662963867,AAPL
2019-02-12,40.881996154785156,40.90831158895614,40.597311998851445,40.69300614599975,89134000,40.53273391723633,0.3109995901046929,40.72729746500651,AAPL
2019-02-13,40.712158203125,41.2623879136717,40.649959719461805,41.00162809901139,89960800,40.881996154785156,0.6124281942098975,40.708962758382164,AAPL
2019-02-14,40.860477447509766,40.97052118369501,40.52077134609879,40.5997176700714,87342800,40.712158203125,0.44974983759622233,40.81821060180664,AAPL
2019-02-15,40.76954650878906,41.075760394039804,40.6092629634123,40.96810770241153,98507200,40.860477447509766,0.4664974306275056,40.78072738647461,AAPL
2019-02-19,40.891563415527344,41.013572995865594,40.54707543963872,40.59970630755749,75891200,40.76954650878906,0.4664975562268765,40.840529123942055,AAPL
2019-02-20,41.154720306396484,41.463328928356844,40.90592281110477,40.953768062081025,104457600,40.891563415527344,0.5574061172520715,40.9386100769043,AAPL
2019-02-21,40.92266845703125,41.236059059948154,40.74085503673257,41.09969990731384,68998800,41.154720306396484,0.4952040232155852,40.98965072631836,AAPL
2019-02-22,41.37959671020508,41.38677331528308,40.99922203963624,41.04706729027582,75652800,40.92266845703125,0.38755127564684244,41.15232849121094,AAPL
2019-02-25,41.68101501464844,42.0733518157745,41.614030949848214,41.66427082362726,87493600,41.37959671020508,0.45932086592628707,41.32776006062826,AAPL
2019-02-26,41.704952239990234,41.93700555357512,41.42744465771321,41.556630858244425,68280800,41.68101501464844,0.5095608958619096,41.588521321614586,AAPL
2019-02-27,41.834129333496094,41.86523038704116,41.3221775193489,41.4370104938114,111341600,41.704952239990234,0.5430528676922606,41.74003219604492,AAPL
2019-02-28,41.42266845703125,41.843715546678894,41.36764658521946,41.70257073838097,112861600,41.834129333496094,0.47606896145943267,41.653916676839195,AAPL
2019-03-01,41.858055114746094,41.90111474377129,41.36045649397887,41.6929859027658,103544800,41.42266845703125,0.5406582497924148,41.70495096842448,AAPL
2019-03-04,42.06858825683594,42.52312370265589,41.6188347817674,42.03031058866854,109744800,41.858055114746094,0.9042889208884901,41.783103942871094,AAPL
2019-03-05,41.992027282714844,42.10446563638617,41.75518834938098,42.09011242534028,78949600,42.06858825683594,0.34927728700519367,41.97289021809896,AAPL
2019-03-06,41.75041198730469,41.98246533134036,41.611658177958454,41.786295019739335,83241600,41.992027282714844,0.37080715338190373,41.93700917561849,AAPL
2019-03-07,41.26715850830078,41.7312651068863,41.15232917629115,41.59490230920846,99185600,41.75041198730469,0.5789359305951507,41.66986592610677,AAPL
2019-03-08,41.3652458190918,41.40352348189286,40.54947092614344,40.74564121022977,95997600,41.26715850830078,0.8540525557494192,41.46093877156576,AAPL
2019-03-11,42.7982292175293,42.85086008948582,41.94896596170817,41.98245800292062,128044000,41.3652458190918,0.901894127777652,41.810211181640625,AAPL
2019-03-12,43.279075622558594,43.700118869558395,42.91065958737049,43.06137556997999,129870400,42.7982292175293,0.7894592821879058,42.48085021972656,AAPL
2019-03-13,43.47047424316406,43.850848973774454,43.281480545321195,43.59965680531806,124130000,43.279075622558594,0.5693684284532594,43.18259302775065,AAPL
2019-03-14,43.953712463378906,44.04223001659465,43.67381389321422,43.99438111199851,94318000,43.47047424316406,0.3684161233804275,43.56775410970052,AAPL
2019-03-15,44.525474548339844,44.81494437724077,43.95610978254428,44.22165515768644,156171600,43.953712463378906,0.8588345946964893,43.98322041829427,AAPL
2019-03-18,44.980003356933594,45.06851724500386,44.4465180927503,44.448912727795424,104879200,44.525474548339844,0.621999152253558,44.48639678955078,AAPL
2019-03-19,44.62355041503906,45.212057541699544,44.47762003833095,45.0589505604286,126585600,44.980003356933594,0.7344375033685964,44.709676106770836,AAPL
2019-03-20,45.01350021362305,45.33167642823351,44.19293973376268,44.55178459455299,124140800,44.62355041503906,1.138736694470829,44.8723513285319,AAPL
2019-03-21,46.671363830566406,46.96801024304123,45.40823015544598,45.458470044388214,204136800,45.01350021362305,1.55978008759525,45.43613815307617,AAPL
2019-03-22,45.70488357543945,47.293370328630736,45.64029046556991,46.731178474942794,169630800,46.671363830566406,1.6530798630608246,45.796582539876304,AAPL
2019-03-25,45.15225601196289,45.927358609615716,44.64030413374622,45.814920256190476,175381200,45.70488357543945,1.2870544758694962,45.84283447265625,AAPL
2019-03-26,44.68575668334961,46.142669720394025,44.157060586216474,45.85080891595458,199202000,45.15225601196289,1.985609134177551,45.180965423583984,AAPL
2019-03-27,45.08765411376953,45.396259041437204,44.62833319914236,45.15463818567194,119393600,44.68575668334961,0.7679258422948436,44.97522226969401,AAPL
2019-03-28,45.14746856689453,45.3484208136936,44.862784392083164,45.202490423679315,83121600,45.08765411376953,0.48563642161043674,44.973626454671226,AAPL
2019-03-29,45.44172668457031,45.47282774509854,45.10441159077078,45.41302025968838,94256000,45.14746856689453,0.3684161543277611,45.225616455078125,AAPL
2019-04-01,45.75032424926758,45.855582331740166,45.06612663622492,45.84601474255478,111448000,45.44172668457031,0.7894556955152439,45.44650650024414,AAPL
2019-04-02,46.41538619995117,46.52064793996285,45.704873105230924,45.714440695068994,91062800,45.75032424926758,0.8157748347319256,45.86914571126302,AAPL
2019-04-03,46.733558654785156,47.008671557446235,46.20724999695969,46.231174445172954,93087200,46.41538619995117,0.8014215604865456,46.299756368001304,AAPL
2019-04-04,46.814903259277344,46.97757785142085,46.2048662380215,46.599594142761774,76457200,46.733558654785156,0.7727116133993448,46.654616038004555,AAPL
2019-04-05,47.1282844543457,47.15220890152162,46.87230674092431,46.99670729559443,74106400,46.814903259277344,0.27990216059730955,46.8922487894694,AAPL
2019-04-08,47.86989212036133,47.900989517107774,46.97038559181649,46.98952441692996,103526800,47.1282844543457,0.9306039252912868,47.271026611328125,AAPL
2019-04-09,47.72636032104492,48.52778186677969,47.66176723234471,47.922530571779554,143072800,47.86989212036133,0.8660146344349826,47.57484563191732,AAPL
2019-04-10,47.99430465698242,48.02301472919259,47.41058307694635,47.5301980351387,86781200,47.72636032104492,0.6124316522462365,47.863519032796226,AAPL
2019-04-11,47.594791412353516,48.08521347387526,47.47278546841466,48.04933044635173,83603200,47.99430465698242,0.6124280054605933,47.77181879679362,AAPL
2019-04-12,47.575645446777344,47.87946841889986,46.93929673517641,47.65459174584973,111042800,47.594791412353516,0.9401716837234488,47.721580505371094,AAPL
2019-04-15,47.661766052246094,47.810091054120676,47.36990531836279,47.50626809664711,70146400,47.575645446777344,0.4401857357578862,47.61073430379232,AAPL
2019-04-16,47.66656494140625,48.173731239669145,47.50149570083902,47.716804834328116,102785600,47.661766052246094,0.6722355388301224,47.63465881347656,AAPL
2019-04-17,48.59477615356445,48.65458363520854,47.51345586333893,47.73593794288261,115627200,47.66656494140625,1.1411277718696056,47.974369049072266,AAPL
2019-04-18,48.769405364990234,48.83878042671001,48.44883818950445,48.59237393282901,96783200,48.59477615356445,0.38994223720555965,48.34358215332031,AAPL
2019-04-22,48.92970275878906,49.027787917136294,48.40578856948395,48.523012562413044,77758000,48.769405364990234,0.6219993476523413,48.764628092447914,AAPL
2019-04-23,49.63542556762695,49.70001867175577,48.77898196787563,48.90577354056907,93292000,48.92970275878906,0.9210367038801408,49.11151123046875,AAPL
2019-04-24,49.55886459350586,49.874646148239904,49.53254915974815,49.60670984114939,70162400,49.63542556762695,0.34209698849175396,49.374664306640625,AAPL
2019-04-25,49.1091194152832,49.70240861567944,49.07084175064887,49.47992653441548,74172800,49.55886459350586,0.631566865030571,49.434469858805336,AAPL
2019-04-26,48.87466812133789,49.04212831722745,48.35314505372925,49.01820386766102,74596400,49.1091194152832,0.6889832634982014,49.18088404337565,AAPL
2019-04-29,48.948829650878906,49.27418245867232,48.769407227103684,48.89858976606408,88818800,48.87466812133789,0.5047752315686367,48.9775390625,AAPL
2019-04-30,48.00626754760742,48.65936420628047,47.63306945693711,48.57802690966953,186139600,48.948829650878906,1.0262947493433643,48.60992177327474,AAPL
2019-05-01,50.3626823425293,51.508592020453015,50.054073710339814,50.209575344115216,259309200,48.00626754760742,1.454518310113201,49.105926513671875,AAPL
2019-05-02,50.03493881225586,50.87224357416548,49.790926909900726,50.20000804937549,127985200,50.3626823425293,1.0813166642647545,49.467962900797524,AAPL
2019-05-03,50.65693664550781,50.67846646268303,50.29330613721523,50.45119876388478,83569600,50.03493881225586,0.3851603254678011,50.35151926676432,AAPL
2019-05-06,49.87464141845703,49.96076431619142,48.68327770842963,48.87226769632446,129772400,50.65693664550781,1.2774866077617943,50.188838958740234,AAPL
2019-05-07,48.530181884765625,49.62106973967451,48.04454543751767,49.25265726776047,155054800,49.87464141845703,1.576524302156841,49.68725331624349,AAPL
2019-05-08,48.53974914550781,49.12347073241289,48.26463619857152,48.300519226307955,105358000,48.530181884765625,0.8588345338413674,48.98152414957682,AAPL
2019-05-09,48.01823425292969,48.24789295306125,47.04696127241334,47.94167891931302,139634400,48.53974914550781,1.200931680647912,48.36272176106771,AAPL
2019-05-10,47.353004455566406,47.75406012156591,46.29394061405998,47.4106420537473,164834800,48.01823425292969,1.4601195075059294,47.97032928466797,AAPL
2019-05-13,44.600894927978516,45.50386239958583,43.91166194378649,45.07879728272401,229722400,47.353004455566406,1.5922004557993361,46.65737787882487,AAPL
2019-05-14,45.306922912597656,45.556678529738576,44.52643157045996,44.76658275265618,146118800,44.600894927978516,1.0302469592786139,45.753607432047524,AAPL
2019-05-15,45.84967041015625,46.048996362171025,44.672930899784056,44.7329687046891,106178800,45.306922912597656,1.3760654623869684,45.252496083577476,AAPL
2019-05-16,45.64794158935547,46.22190282402673,45.350152775292095,45.607116324143135,132125600,45.84967041015625,0.8717500487346328,45.60151163736979,AAPL
2019-05-17,45.38856887817383,45.84485461277008,44.85062896487243,44.89145422201707,131516400,45.64794158935547,0.9942256478976503,45.628726959228516,AAPL
2019-05-20,43.96928024291992,44.27187308579342,43.294455989235885,44.07254715951819,154449200,45.38856887817383,0.977417096557538,45.001930236816406,AAPL
