Date,Close,High,Low,Open,Volume,PrevClose,Range,MA3,Ticker
2024-01-04,180.58753967285156,181.7589539428833,179.5650288616003,180.82578520690032,71983600,182.91053771972656,2.1939250812829982,182.59616088867188,AAPL
2024-01-05,179.8628387451172,181.43135417752765,178.86018676112266,180.66696287937032,62303300,180.58753967285156,2.5711674164049896,181.12030537923178,AAPL
2024-01-08,184.2109832763672,184.2507009606552,180.18050174905395,180.76620883550703,59144500,179.8628387451172,4.070199211601249,181.5537872314453,AAPL
2024-01-09,183.79405212402344,183.80397397190293,181.40156892129536,182.58292017691045,42841800,184.2109832763672,2.4024050506075696,182.62262471516928,AAPL
2024-01-10,184.83642578125,185.0448906262594,182.58292413922769,183.00980597306068,46792900,183.79405212402344,2.4619664870317024,184.28048706054688,AAPL
2024-01-11,184.24078369140625,185.69017636593313,182.28510409693843,185.1838742981323,49128400,184.83642578125,3.405072268994701,184.29042053222656,AAPL
2024-01-12,184.568359375,185.38240524417546,183.8436707179992,184.70734096877902,40444700,184.24078369140625,1.5387345261762562,184.54852294921875,AAPL
2024-01-16,182.29502868652344,182.92043833380222,179.61464536328148,180.83571426310817,65603000,184.568359375,3.3057929705207414,183.7013905843099,AAPL
2024-01-17,181.35194396972656,181.60012651740652,178.98925641635856,179.95220591318565,47317400,182.29502868652344,2.610870101047965,182.73844401041666,AAPL
2024-01-18,187.25868225097656,187.76496914507203,184.47903496158258,184.73713933247967,78005800,181.35194396972656,3.285934183489445,183.63521830240884,AAPL
2024-01-19,190.16737365722656,190.55453778649462,187.4473029046773,187.9535897974558,68741000,187.25868225097656,3.107234881817334,186.25933329264322,AAPL
2024-01-22,192.48043823242188,193.90997199821769,190.86228332421425,190.90200101096366,60133900,190.16737365722656,3.047688674003439,189.96883138020834,AAPL
2024-01-23,193.76104736328125,194.3269107729025,192.42087086045922,193.602222064805,42355600,192.48043823242188,1.9060399124432763,192.13628641764322,AAPL
2024-01-24,193.08599853515625,194.9523359132993,192.92715808853583,193.99930838143553,53631300,193.76104736328125,2.0251778247634604,193.10916137695312,AAPL
2024-01-25,192.75839233398438,194.84313150183985,191.70610090276801,193.80076191791213,54822100,193.08599853515625,3.137030599071835,193.20181274414062,AAPL
2024-01-26,191.0211181640625,193.3441028913112,190.54461197208147,192.85767485186383,44594000,192.75839233398438,2.7994909192297257,192.28850301106772,AAPL
2024-01-29,190.3361358642578,190.80272021826386,188.20177223046258,190.614099077556,47145600,191.0211181640625,2.600947987801277,191.37188212076822,AAPL
2024-01-30,186.67295837402344,190.4056331853674,186.10711010289756,189.5518847070131,55859400,190.3361358642578,4.298523082469842,189.3434041341146,AAPL
2024-01-31,183.05941772460938,185.73980101543498,183.00979333970113,185.68022448739953,55467800,186.67295837402344,2.7300076757338445,186.68950398763022,AAPL
2024-02-01,185.5015411376953,185.5908832083414,182.48364839562151,182.6524106894615,64885400,183.05941772460938,3.107234812719895,185.07797241210938,AAPL
2024-02-02,184.49888610839844,185.96812234304272,177.94686171013706,178.55242764739413,102518000,185.5015411376953,8.021260632905665,184.35328165690103,AAPL
2024-02-05,186.31558227539062,187.87417583998953,184.48896248395178,186.78216664518396,69668800,184.49888610839844,3.3852133560377524,185.43866984049478,AAPL
2024-02-06,187.92381286621094,187.9337347140823,185.4122068995574,185.50154897397763,43490800,186.31558227539062,2.521527814524916,186.24609375,AAPL
2024-02-07,188.03302001953125,189.66109684812312,187.23883287556598,189.2540738540102,53439000,187.92381286621094,2.422263972557147,187.42413838704428,AAPL
2024-02-08,186.95094299316406,188.16205980044833,185.98799356738817,188.0131563419714,40962000,188.03302001953125,2.1740662330601594,187.63592529296875,AAPL
2024-02-09,187.71629333496094,188.84944902949462,186.87139002594762,187.51748185012005,45155200,186.95094299316406,1.9780590035470027,187.5667521158854,AAPL
2024-02-12,186.02651977539062,187.53739935899367,185.66868027314752,187.288900125969,41781900,187.71629333496094,1.868719085846152,186.89791870117188,AAPL
2024-02-13,183.92919921875,185.09218906227858,182.40838501375495,184.65482795312093,56529500,186.02651977539062,2.6838040485236263,185.8906707763672,AAPL
2024-02-14,183.0445098876953,184.41623036442274,181.34478380471282,184.20749952407863,54630500,183.92919921875,3.0714465597099263,184.33340962727866,AAPL
2024-02-15,182.7562713623047,183.3824942652778,180.26134459364147,182.44813474883824,65434500,183.0445098876953,3.1211496716363456,183.24332682291666,AAPL
2024-02-16,181.21554565429688,183.7403059011213,180.57938833891825,182.31888265706775,49701400,182.7562713623047,3.1609175622030534,182.33877563476562,AAPL
2024-02-20,180.47006225585938,181.33483464555084,178.91942962585208,180.69867728023533,53665600,181.21554565429688,2.415405019698767,181.48062642415366,AAPL
2024-02-21,181.22552490234375,181.79209525720324,179.57548638259638,180.8478012209779,41529700,180.47006225585938,2.2166088746068624,180.97037760416666,AAPL
2024-02-22,183.26319885253906,183.84966853541172,181.36467634977905,182.37854224114136,52292200,181.22552490234375,2.4849921856326773,181.6529286702474,AAPL
2024-02-23,181.42431640625,183.92917764586625,181.13604881484736,183.89935895257477,45119700,183.26319885253906,2.7931288310188904,181.97101338704428,AAPL
2024-02-26,180.0724639892578,181.66284976948523,179.56551591408572,181.14598235368476,40867400,181.42431640625,2.097333855399512,181.58665974934897,AAPL
2024-02-27,181.53363037109375,182.81587949842793,178.48205308405986,180.01281656480094,54318900,180.0724639892578,4.333826414368076,181.01013692220053,AAPL
2024-02-28,180.33091735839844,182.02070906977036,179.0486680197237,181.4143703487687,48953900,181.53363037109375,2.97204105004667,180.64567057291666,AAPL
2024-02-29,179.66494750976562,181.47402922690614,178.45227002550848,180.1818301671186,136682600,180.33091735839844,3.021759201397657,180.50983174641928,AAPL
2024-03-01,178.5814666748047,179.44623902736157,176.3151552102376,178.47212642137438,73488000,179.66494750976562,3.131083817123965,179.5257771809896,AAPL
2024-03-04,174.04885864257812,175.838040881393,172.74670999766127,175.09254322615726,81510100,178.5814666748047,3.091330883731729,177.43175760904947,AAPL
2024-03-05,169.09873962402344,171.00721175997333,168.60174119797853,169.73489700267342,95132400,174.04885864257812,2.405470561994804,173.9096883138021,AAPL
2024-03-06,168.104736328125,170.21201988746688,167.6673753032203,170.03309257401145,68587700,169.09873962402344,2.5446445842465835,170.41744486490884,AAPL
2024-03-07,167.9854736328125,169.70508399774383,167.47854068144582,168.13456709874717,71765100,168.104736328125,2.226543316298006,168.3963165283203,AAPL
2024-03-08,169.70509338378906,172.65726551008456,167.9258455340773,167.98548292374957,76114600,167.9854736328125,4.73141997600726,168.5984344482422,AAPL
2024-03-11,171.71295166015625,173.33317133974063,171.01715691552084,171.90181348381185,60139500,169.70509338378906,2.3160144242197873,169.8011728922526,AAPL
2024-03-12,172.19004821777344,172.98524863025398,169.9833742775534,172.11052665980674,59825400,171.71295166015625,3.0018743527005824,171.20269775390625,AAPL
2024-03-13,170.10267639160156,172.15030736266894,169.73488726374302,171.7328305288075,52488700,172.19004821777344,2.415420098925921,171.3352254231771,AAPL
2024-03-14,171.96145629882812,173.26358975503445,171.0171623179081,171.87200022180366,72913500,170.10267639160156,2.246427437126357,171.41806030273438,AAPL
2024-03-15,171.58372497558594,171.58372497558594,169.2677105816515,170.14243263043366,121664700,171.96145629882812,2.316014393934438,171.21595255533853,AAPL
2024-03-18,172.6771240234375,176.64317668608956,172.47832769835546,174.5160241566181,75604200,171.58372497558594,4.1648489877341035,172.07410176595053,AAPL
