Date,Close,High,Low,Open,Volume,PrevClose,Range,MA3,Target,Ticker
2021-01-04,126.23969268798828,130.33679730921182,123.6546114053764,130.24900571878715,143301900,,6.682185903835418,,127.80049133300781,AAPL
2021-01-05,127.80049133300781,128.5126183969194,125.28369478714089,125.732432185154,97664900,126.23969268798828,3.228923609778519,,123.49851989746094,AAPL
2021-01-06,123.49851989746094,127.8395071446875,123.28390832194798,124.59108453530528,155088000,127.80049133300781,4.555598822739526,125.84623463948567,127.7126693725586,AAPL
2021-01-07,127.7126693725586,128.40528206709442,124.7276368187297,125.21538762517164,109578200,123.49851989746094,3.677645248364712,126.33722686767578,128.8150177001953,AAPL
2021-01-08,128.8150177001953,129.38081053932285,127.03959725138373,129.18569826826229,105158200,127.7126693725586,2.3412132879391265,126.67540232340495,125.82023620605469,AAPL
2021-01-11,125.82023620605469,126.9810858976596,125.35199944208054,126.0250981630937,100384500,128.8150177001953,1.6290864555790563,127.44930775960286,125.64462280273438,AAPL
2021-01-12,125.64462280273438,126.51281872631759,123.75214711009855,125.35196931372295,91951100,125.82023620605469,2.7606716162190423,126.7599589029948,127.68342590332031,AAPL
2021-01-13,127.68342590332031,128.22970451216872,125.34222761254838,125.60560237290161,88636800,125.64462280273438,2.8874768996203386,126.3827616373698,125.75196075439453,AAPL
2021-01-14,125.75196075439453,127.79075627059156,125.60562652996778,127.59565885633445,90221800,127.68342590332031,2.185129740623779,126.36000315348308,124.02530670166016,AAPL
2021-01-15,124.02530670166016,127.02985423644121,123.88873703575999,125.6251291671953,111598500,125.75196075439453,3.1411172006812222,125.82023111979167,124.69839477539062,AAPL
2021-01-19,124.69839477539062,125.55684110809314,123.8301987834441,124.64961670921872,90757300,124.02530670166016,1.7266423246490348,124.82522074381511,128.79550170898438,AAPL
2021-01-20,128.79550170898438,129.24423908723023,125.40075960629947,125.50806539990329,104319500,124.69839477539062,3.8434794809307533,125.83973439534505,133.51690673828125,AAPL
2021-01-21,133.51690673828125,136.2483143489001,130.31726250111956,130.52212439802992,120150900,128.79550170898438,5.931051847780537,129.00360107421875,135.6630401611328,AAPL
2021-01-22,135.6630401611328,136.4239303613806,131.71225496139948,132.94138184988222,114459400,133.51690673828125,4.711675399981118,132.65848286946616,139.4187469482422,AAPL
2021-01-25,139.4187469482422,141.53558454599184,133.1950392958399,139.56508118226773,157611700,135.6630401611328,8.340545250151933,136.1995646158854,139.65286254882812,AAPL
2021-01-26,139.65286254882812,140.7649341749513,137.90670572506042,140.08208578785434,98390600,139.4187469482422,2.8582284498908734,138.24488321940103,138.5797882080078,AAPL
2021-01-27,138.5797882080078,140.7649176755725,136.97021613529958,139.91622095789253,140843800,139.65286254882812,3.7947015402729107,139.21713256835938,133.7315673828125,AAPL
2021-01-28,133.7315673828125,138.51153617725132,133.35112219316147,136.1020450144684,142621100,138.5797882080078,5.160413984089843,137.32140604654947,128.7272186279297,AAPL
2021-01-29,128.7272186279297,133.39011584373532,127.0200905501982,132.50240567092084,177523800,133.7315673828125,6.370025293537111,133.67952473958334,130.853759765625,AAPL
2021-02-01,130.853759765625,132.0633868839256,127.72239366085645,130.47331480756625,106239800,128.7272186279297,4.340993223069148,131.10418192545572,131.68296813964844,AAPL
2021-02-02,131.68296813964844,132.9706225290348,131.3122727633982,132.40482980711676,83305400,130.853759765625,1.6583497656366148,130.42131551106772,130.65875244140625,AAPL
2021-02-03,130.65875244140625,132.44392305401465,130.33683496520007,132.4341585067177,89880900,131.68296813964844,2.107088088814578,131.0651601155599,134.02420043945312,AAPL
2021-02-04,134.02420043945312,134.03395009949696,131.29279224448268,132.96090698056452,84183100,130.65875244140625,2.741157855014279,132.1219736735026,133.6090087890625,AAPL
2021-02-05,133.6090087890625,134.25380579574252,132.72975098520618,134.1854263656403,75693800,134.02420043945312,1.5240548105363416,132.76398722330728,133.75552368164062,AAPL
2021-02-08,133.75552368164062,133.80437463624327,131.81136898331476,132.89579458373277,71297200,133.6090087890625,1.9930056529285025,133.7962443033854,132.87623596191406,AAPL
2021-02-09,132.87623596191406,134.70316008517767,132.71993379523988,133.47218176230825,76774200,133.75552368164062,1.9832262899377895,133.41358947753906,132.27053833007812,AAPL
2021-02-10,132.27053833007812,133.83367940103972,131.30334311535862,133.33542054472144,73046600,132.87623596191406,2.530336285681102,132.9674326578776,132.01654052734375,AAPL
2021-02-11,132.01654052734375,133.2475041169639,130.68787502592983,132.76878860072446,64280000,132.27053833007812,2.5596290910340826,132.3877716064453,132.25099182128906,AAPL
2021-02-12,132.25099182128906,132.40730890611044,130.60970715231767,131.2545039467926,60145100,132.01654052734375,1.797601753792776,132.17935689290366,130.1212615966797,AAPL
2021-02-16,130.1212615966797,132.8762801305052,129.7304687820516,132.36827183232106,80576300,132.25099182128906,3.1458113484536057,131.46293131510416,127.82538604736328,AAPL
2021-02-17,127.82538604736328,129.1735950188555,126.48695621215255,128.22594304718632,97918500,130.1212615966797,2.686638806702959,130.06587982177734,126.721435546875,AAPL
2021-02-18,126.721435546875,127.00474727006973,124.47442549834508,126.22317661311753,96856700,127.82538604736328,2.530321771724644,128.22269439697266,126.87776184082031,AAPL
2021-02-19,126.87776184082031,127.69841938539696,125.8324226281203,127.23924709628231,87668800,126.721435546875,1.8659967572766618,127.1415278116862,123.09691619873047,AAPL
2021-02-22,123.09691619873047,126.73120729812784,122.70613084706,125.06059973339629,103916400,126.87776184082031,4.0250764510678465,125.56537119547527,122.96012115478516,AAPL
