Date,Close,High,Low,Open,Volume,PrevClose,Range,MA3,Target,Ticker
2018-01-02,40.426815032958984,40.436204433265914,39.72276041223238,39.93397894705455,102223600,,0.7134440210335313,,40.41978073120117,AAPL
2018-01-03,40.41978073120117,40.964251437036,40.356418384321046,40.490186919853265,118071600,40.426815032958984,0.6078330527149518,,40.60752868652344,AAPL
2018-01-04,40.60752868652344,40.710790617330794,40.38457874373889,40.492531794304796,89738400,40.41978073120117,0.32621187359190174,40.48470815022787,41.069854736328125,AAPL
2018-01-05,41.069854736328125,41.156686997562645,40.612219928324755,40.703746889925426,94640000,40.60752868652344,0.5444670692378892,40.69905471801758,40.91731643676758,AAPL
2018-01-08,40.91731643676758,41.21301814104045,40.818745621002336,40.91731643676758,82271200,41.069854736328125,0.39427252003811475,40.86489995320638,40.912620544433594,AAPL
2018-01-09,40.912620544433594,41.083939525023105,40.69671085825055,40.964251510804274,86336000,40.91731643676758,0.3872286667725575,40.96659723917643,40.90324020385742,AAPL
2018-01-10,40.90324020385742,40.90558934530854,40.60049818035278,40.638048633487585,95839600,40.912620544433594,0.30509116495576194,40.911059061686196,41.13557052612305,AAPL
2018-01-11,41.13557052612305,41.18485593261213,40.95017102382274,40.97363736609717,74670800,40.90324020385742,0.23468490878939008,40.98381042480469,41.56034851074219,AAPL
2018-01-12,41.56034851074219,41.62371443707862,41.22240167829111,41.34678439009499,101672400,41.13557052612305,0.4013127587875118,41.199719746907554,41.349143981933594,AAPL
2018-01-16,41.349143981933594,42.10013514329996,41.33740901764493,41.75045326114435,118263600,41.56034851074219,0.7627261256550284,41.34835433959961,42.032066345214844,AAPL
2018-01-17,42.032066345214844,42.067267647244755,41.08628649993311,41.339743036563114,137547200,41.349143981933594,0.9809811473116454,41.647186279296875,42.06962585449219,AAPL
2018-01-18,42.06962585449219,42.266763948147556,41.83259532721489,42.09544134407751,124773600,42.032066345214844,0.4341686209326667,41.81694539388021,41.88187789916992,AAPL
2018-01-19,41.88187789916992,42.1447238981669,41.63545798460618,41.91707920938982,129700400,42.06962585449219,0.5092659135607249,41.99452336629232,41.53923797607422,AAPL
2018-01-22,41.53923797607422,41.72229195864066,41.44536542435082,41.60964418037092,108434400,41.88187789916992,0.27692653428984215,41.830247243245445,41.54861068725586,AAPL
2018-01-23,41.54861068725586,42.11185656287642,41.49698330680597,41.609631049527216,130756400,41.53923797607422,0.614873256070446,41.656575520833336,40.88680648803711,AAPL
2018-01-24,40.88680648803711,41.60963646144299,40.64742687023852,41.59790149940242,204420400,41.54861068725586,0.9622095912044699,41.32488505045573,40.15693664550781,AAPL
2018-01-25,40.15693664550781,41.058125875299254,40.02081896272561,40.95486393794671,166116000,40.88680648803711,1.0373069125736407,40.86411794026693,40.250816345214844,AAPL
2018-01-26,40.250816345214844,40.36581326519146,39.91052386819251,40.36581326519146,156572000,40.15693664550781,0.45528939699894977,40.43151982625326,39.41767501831055,AAPL
2018-01-29,39.41767501831055,39.933981051179536,39.208805613063255,39.933981051179536,202561600,40.250816345214844,0.7251754381162812,39.9418093363444,39.18535232543945,AAPL
2018-01-30,39.18535232543945,39.27922488725999,38.652616405535746,38.84740537327161,184192800,39.41767501831055,0.6266084817242472,39.61794789632162,39.29328155517578,AAPL
