Date,Close,High,Low,Open,Volume,PrevClose,Range,MA3,Target,Ticker
2022-01-03,178.6456298828125,179.49955854778523,174.42512523500616,174.54290230186947,104487900,,5.074433312779064,,176.37835693359375,AAPL
2022-01-04,176.37835693359375,179.55847298837972,175.80907606705392,179.25420553725706,99310400,178.6456298828125,3.749396921325797,,171.6867218017578,AAPL
2022-01-05,171.6867218017578,176.83967914737053,171.41189860813105,176.29003276011701,94537600,176.37835693359375,5.427780539239478,175.5702362060547,168.8206787109375,AAPL
2022-01-06,168.8206787109375,172.05968310015797,168.46733250526367,169.50773661732023,96904000,171.6867218017578,3.592350594894299,172.29525248209634,168.98757934570312,AAPL
2022-01-07,168.98757934570312,170.9211667368584,167.8686518939921,169.69427194433567,86709100,168.8206787109375,3.0525148428662874,169.83165995279947,169.00717163085938,AAPL
2022-01-10,169.00717163085938,169.31143906710747,165.06147477041716,165.95465755063788,106765600,168.98757934570312,4.249964296690308,168.9384765625,171.84375,AAPL
2022-01-11,171.84375,171.9418925722171,167.66249900972133,169.13477238363146,76138300,169.00717163085938,4.279393562495784,169.9461669921875,172.285400390625,AAPL
2022-01-12,172.285400390625,173.90489484214223,171.5885328297367,172.86449089372638,74805200,171.84375,2.316362012405534,171.04544067382812,169.00717163085938,AAPL
2022-01-13,169.00717163085938,173.35527850038557,168.61455640929785,172.53080900021536,84505800,172.285400390625,4.740722091087719,171.04544067382812,169.87091064453125,AAPL
2022-01-14,169.87091064453125,170.56777832766494,167.92749898971087,168.17287788763613,80440800,169.00717163085938,2.6402793379540697,170.38782755533853,166.6613311767578,AAPL
2022-01-18,166.6613311767578,169.35067400164021,166.27854073936825,168.33971425733603,90956700,169.87091064453125,3.0721332622719615,168.5131378173828,163.1573028564453,AAPL
2022-01-19,163.1573028564453,167.91765859864194,162.872669976532,166.85762015573826,94815000,166.6613311767578,5.0449886221099405,166.56318155924478,161.46913146972656,AAPL
2022-01-20,161.46913146972656,166.54356549753263,161.14522951347425,163.8934762825247,91420500,163.1573028564453,5.398335984058377,163.76258850097656,159.40797424316406,AAPL
2022-01-21,159.40797424316406,163.25551413022995,159.30000691315811,161.38081548046375,122848900,161.46913146972656,3.9555072170718404,161.3448028564453,158.632568359375,AAPL
2022-01-24,158.632568359375,159.30000684733824,151.84048126776224,157.06215216881375,162294600,159.40797424316406,7.459525579575995,159.83655802408853,156.82655334472656,AAPL
2022-01-25,156.82655334472656,159.7514654895658,154.1175758189767,156.04133790955973,115798400,158.632568359375,5.633889670589099,158.28903198242188,156.7382354736328,AAPL
2022-01-26,156.7382354736328,161.3513560017588,154.90280601323298,160.47780767829823,108275300,156.82655334472656,6.448549988525826,157.39911905924478,156.27691650390625,AAPL
2022-01-27,156.27691650390625,160.81151382611307,155.35428943492713,159.44720772831658,121954600,156.7382354736328,5.457224391185946,156.61390177408853,167.18153381347656,AAPL
2022-01-28,167.18153381347656,167.20116831659928,159.79072343360525,162.64693708008207,179935700,156.27691650390625,7.410444882994028,160.06556193033853,171.54928588867188,AAPL
2022-01-31,171.54928588867188,171.76522050687674,166.37669476906368,167.0146888598467,115541600,167.18153381347656,5.388525737813069,165.00257873535156,171.38243103027344,AAPL
2022-02-01,171.38243103027344,171.60817541361024,169.12494226668923,170.79351570873365,86213900,171.54928588867188,2.483233146921009,170.03775024414062,172.5896759033203,AAPL
2022-02-02,172.5896759033203,172.62894490892336,170.12607747590963,171.5198276400682,84914300,171.38243103027344,2.5028674330137335,171.84046427408853,169.70404052734375,AAPL
2022-02-03,169.70404052734375,172.98231399971922,168.93845956073986,171.25483696595504,89418100,172.5896759033203,4.043854438979366,171.22538248697916,169.41903686523438,AAPL
2022-02-04,169.41903686523438,171.09957339010344,167.73850034036528,168.72126637937606,82465400,169.70404052734375,3.3610730497381667,170.57091776529947,168.70162963867188,AAPL
2022-02-07,168.70162963867188,170.95215737367448,168.00385912062177,169.88094594072888,77251200,169.41903686523438,2.9482982530527124,169.27490234375,171.8170166015625,AAPL
2022-02-08,171.8170166015625,172.32805922455944,168.4756025229789,168.77043538223953,74829200,168.70162963867188,3.852456701580536,169.9792277018229,173.24200439453125,AAPL
2022-02-09,173.24200439453125,173.60562304759242,171.88578239754793,173.01597239364082,71285000,171.8170166015625,1.719840650044489,171.25355021158853,169.15370178222656,AAPL
2022-02-10,169.15370178222656,172.4557965844286,168.59353288500876,171.13889356700463,90865900,173.24200439453125,3.862263699419856,171.40424092610678,165.73367309570312,AAPL
2022-02-11,165.73367309570312,170.09715694195197,165.14400744238606,169.3600823732159,98670700,169.15370178222656,4.95314949956591,169.37645975748697,165.96954345703125,AAPL
2022-02-14,165.96954345703125,166.65747672658372,163.68951891129095,164.48555705147456,86185500,165.73367309570312,2.9679578152927775,166.95230611165366,169.81214904785156,AAPL
2022-02-15,169.81214904785156,169.96939522398472,167.31592973397568,168.02352253075418,62527400,165.96954345703125,2.65346549000904,167.17178853352866,169.57626342773438,AAPL
2022-02-16,169.57626342773438,170.35264191064414,167.1193486142228,168.8883302791147,61177400,169.81214904785156,3.233293296421351,168.45265197753906,165.96954345703125,AAPL
2022-02-17,165.96954345703125,168.94732353481027,165.56660575778602,168.0824845697611,69589300,169.57626342773438,3.3807177770242447,168.45265197753906,164.41676330566406,AAPL
2022-02-18,164.41676330566406,167.6009157130797,163.32589238939244,166.893337952625,82772700,165.96954345703125,4.275023323687265,166.65419006347656,161.48812866210938,AAPL
2022-02-22,161.48812866210938,163.81727946148703,159.35551308277192,162.1367428748668,91162800,164.41676330566406,4.461766378715112,163.95814514160156,157.31138610839844,AAPL
2022-02-23,157.31138610839844,163.2865911526906,156.99689373984543,162.68710319648025,90009200,161.48812866210938,6.2896974128451575,161.07209269205728,159.93533325195312,AAPL
2022-02-24,159.93533325195312,160.04343810435978,149.38042173851366,149.95042777885615,141147500,157.31138610839844,10.663016365846119,159.57828267415366,162.00900268554688,AAPL
