Date,Close,High,Low,Open,Volume,PrevClose,Range,MA3,Target,Ticker
2015-01-02,24.288585662841797,24.757340164944214,23.848711151343018,24.746231563593415,212818400,,0.9086290136011961,,23.604333877563477,AAPL
2015-01-05,23.604333877563477,24.137514464137663,23.41772160447641,24.057537291404817,257142000,24.288585662841797,0.7197928596612542,,23.6065616607666,AAPL
2015-01-06,23.6065616607666,23.86648668770931,23.2444422367134,23.66876576687924,263188400,23.604333877563477,0.622044450995908,23.833160400390625,23.93756866455078,AAPL
2015-01-07,23.93756866455078,24.03753927102304,23.704301656203306,23.815380861143215,160423600,23.6065616607666,0.33323761481973335,23.71615473429362,24.857301712036133,AAPL
2015-01-08,24.857301712036133,24.915063367066157,24.148615917231282,24.266361285736252,237458000,23.93756866455078,0.7664474498348746,24.13381067911784,24.883970260620117,AAPL
2015-01-09,24.883970260620117,25.159446283982255,24.48408434369557,25.030593966869393,214798000,24.857301712036133,0.6753619402866846,24.559613545735676,24.27080726623535,AAPL
2015-01-12,24.27080726623535,25.021702111984663,24.17083665569823,25.015037630606752,198603200,24.883970260620117,0.8508654562864315,24.670693079630535,24.486303329467773,AAPL
2015-01-13,24.486303329467773,25.05947250680508,24.195276317806265,24.75511483629627,268367600,24.27080726623535,0.8641961889988146,24.547026952107746,24.392993927001953,AAPL
2015-01-14,24.392993927001953,24.54628207628489,24.10418731802887,24.22415306198996,195826400,24.486303329467773,0.44209475825601885,24.383368174235027,23.730966567993164,AAPL
2015-01-15,23.730966567993164,24.45075950194886,23.695422095851104,24.437430536762403,240056000,24.392993927001953,0.7553374060977553,24.203421274820965,23.54656982421875,AAPL
2015-01-16,23.54656982421875,23.89980258382863,23.371064473774545,23.777614778160455,314053200,23.730966567993164,0.5287381100540856,23.89017677307129,24.153064727783203,AAPL
2015-01-20,24.153064727783203,24.208604335161315,23.659872743076072,23.957564225054288,199599600,23.54656982421875,0.5487315920852431,23.810200373331707,24.337459564208984,AAPL
2015-01-21,24.337459564208984,24.672917612849428,24.0530953164167,24.204163134489207,194303600,24.153064727783203,0.6198222964327265,24.012364705403645,24.97060203552246,AAPL
2015-01-22,24.97060203552246,24.98615305419092,24.37521751446251,24.49518324201943,215185600,24.337459564208984,0.6109355397284091,24.48704210917155,25.099458694458008,AAPL
2015-01-23,25.099458694458008,25.270519929749877,24.77732797289847,24.94839090312455,185859200,24.97060203552246,0.49319195685140826,24.802506764729817,25.126113891601562,AAPL
2015-01-26,25.126113891601562,25.40603394116577,25.05946739070896,25.268295127426615,222460000,25.099458694458008,0.34656655045681006,25.065391540527344,24.24637222290039,AAPL
2015-01-27,24.24637222290039,24.9883823005039,24.221934658687033,24.975051641429268,382274800,25.126113891601562,0.7664476418168675,24.823981602986652,25.617088317871094,AAPL
2015-01-28,25.617088317871094,26.241354665962845,25.617088317871094,26.132495813648262,585908400,24.24637222290039,0.6242663480917514,24.996524810791016,26.414640426635742,AAPL
2015-01-29,26.414640426635742,26.47906658146117,25.672630311520884,25.841471210548402,337745600,25.617088317871094,0.8064362699402849,25.42603365580241,26.0280818939209,AAPL
2015-01-30,26.0280818939209,26.659011007530673,25.959211629596137,26.30355786641712,334982000,26.414640426635742,0.6997993779345357,26.01993687947591,26.354656219482422,AAPL
