Date,Close
,AAPL
2015-05-07,28.05409049987793
2015-05-08,28.582645416259766
2015-05-11,28.291486740112305
2015-05-12,28.19070816040039
2015-05-13,28.222064971923828
2015-05-14,28.880521774291992
2015-05-15,28.8402042388916
2015-05-18,29.158245086669922
2015-05-19,29.13136863708496
2015-05-20,29.129121780395508
2015-05-21,29.427005767822266
2015-05-22,29.684558868408203
2015-05-26,29.030574798583984
2015-05-27,29.57257843017578
2015-05-28,29.51434898376465
2015-05-29,29.17839813232422
2015-06-01,29.23662567138672
2015-06-02,29.106725692749023
2015-06-03,29.14256477355957
2015-06-04,28.972347259521484
2015-06-05,28.813331604003906
2015-06-08,28.622968673706055
2015-06-09,28.537853240966797
2015-06-10,28.86484146118164
2015-06-11,28.799898147583008
2015-06-12,28.481861114501953
2015-06-15,28.425870895385742
2015-06-16,28.578166961669922
2015-06-17,28.51097869873047
2015-06-18,28.640880584716797
2015-06-19,28.354196548461914
2015-06-22,28.58041000366211
2015-06-23,28.45050621032715
2015-06-24,28.69239044189453
2015-06-25,28.555768966674805
2015-06-26,28.387792587280273
2015-06-29,27.89059066772461
2015-06-30,28.0921573638916
2015-07-01,28.354196548461914
2015-07-02,28.318361282348633
2015-07-06,28.21982765197754
2015-07-07,28.1503963470459
2015-07-08,27.451616287231445
2015-07-09,26.89168930053711
2015-07-10,27.61063003540039
2015-07-13,28.143680572509766
2015-07-14,28.132469177246094
2015-07-15,28.403474807739258
2015-07-16,28.78197479248047
2015-07-17,29.030574798583984
2015-07-20,29.57929801940918
2015-07-21,29.28367042541504
2015-07-22,28.045122146606445
2015-07-23,28.031688690185547
2015-07-24,27.883869171142578
2015-07-27,27.49641227722168
2015-07-28,27.633026123046875
2015-07-29,27.545679092407227
2015-07-30,27.406816482543945
2015-07-31,27.167171478271484
2015-08-03,26.526639938354492
2015-08-04,25.675556182861328
2015-08-05,25.845773696899414
2015-08-06,25.902015686035156
2015-08-07,25.989755630493164
2015-08-10,26.934677124023438
2015-08-11,25.533048629760742
2015-08-12,25.926769256591797
2015-08-13,25.90651512145996
2015-08-14,26.08875274658203
2015-08-17,26.358728408813477
2015-08-18,26.21024513244629
2015-08-19,25.875017166137695
2015-08-20,25.34406089782715
2015-08-21,23.7939510345459
2015-08-24,23.200000762939453
2015-08-25,23.339488983154297
2015-08-26,24.67812156677246
2015-08-27,25.40480613708496
2015-08-28,25.488054275512695
2015-08-31,25.368810653686523
2015-09-01,24.234909057617188
2015-09-02,25.274320602416992
2015-09-03,24.831104278564453
2015-09-04,24.583633422851562
2015-09-08,25.267580032348633
2015-09-09,24.7816104888916
2015-09-10,25.326068878173828
2015-09-11,25.695035934448242
2015-09-14,25.9425106048584
2015-09-15,26.16074562072754
2015-09-16,26.189987182617188
2015-09-17,25.629789352416992
2015-09-18,25.5240421295166
2015-09-21,25.920019149780273
2015-09-22,25.512800216674805
2015-09-23,25.719783782958984
2015-09-24,25.872772216796875
2015-09-25,25.807527542114258
2015-09-28,25.29682159423828
2015-09-29,24.536388397216797
2015-09-30,24.815364837646484
2015-10-01,24.653371810913086
2015-10-02,24.83336067199707
2015-10-05,24.9233455657959
2015-10-06,25.042585372924805
2015-10-07,24.9233455657959
2015-10-08,24.6353759765625
2015-10-09,25.224822998046875
2015-10-12,25.107833862304688
2015-10-13,25.150583267211914
2015-10-14,24.795116424560547
2015-10-15,25.16632843017578
2015-10-16,24.98185157775879
2015-10-19,25.137081146240234
2015-10-20,25.596044540405273
2015-10-21,25.593795776367188
2015-10-22,25.985261917114258
2015-10-23,26.79068946838379
2015-10-26,25.935762405395508
2015-10-27,25.771530151367188
2015-10-28,26.833436965942383
2015-10-29,27.116910934448242
2015-10-30,26.885183334350586
2015-11-02,27.26314926147461
2015-11-03,27.57587432861328
2015-11-04,27.4476318359375
2015-11-05,27.32111167907715
2015-11-06,27.35273551940918
2015-11-09,27.24202537536621
2015-11-10,26.38343620300293
2015-11-11,26.23431968688965
2015-11-12,26.146198272705078
2015-11-13,25.382505416870117
2015-11-16,25.798242568969727
2015-11-17,25.687538146972656
2015-11-18,26.500930786132812
2015-11-19,26.83758544921875
2015-11-20,26.955074310302734
2015-11-23,26.60486602783203
2015-11-24,26.860177993774414
2015-11-25,26.66812515258789
2015-11-27,26.618417739868164
2015-11-30,26.7291316986084
2015-12-01,26.512231826782227
2015-12-02,26.27272605895996
2015-12-03,26.02870750427246
2015-12-04,26.894071578979492
2015-12-07,26.724618911743164
2015-12-08,26.713314056396484
2015-12-09,26.12360191345215
2015-12-10,26.24787139892578
2015-12-11,25.572298049926758
2015-12-14,25.414142608642578
2015-12-15,24.964513778686523
2015-12-16,25.15656089782715
2015-12-17,24.62334632873535
2015-12-18,23.956806182861328
2015-12-21,24.250524520874023
2015-12-22,24.227933883666992
2015-12-23,24.53974151611328
2015-12-24,24.408689498901367
2015-12-28,24.135295867919922
2015-12-29,24.56911849975586
2015-12-30,24.248268127441406
2015-12-31,23.7828311920166
2016-01-04,23.803159713745117
2016-01-05,23.206668853759766
2016-01-06,22.752525329589844
2016-01-07,21.792261123657227
2016-01-08,21.90749740600586
2016-01-11,22.26222801208496
2016-01-12,22.585329055786133
2016-01-13,22.004648208618164
2016-01-14,22.485902786254883
2016-01-15,21.945911407470703
2016-01-19,21.83971405029297
2016-01-20,21.86907958984375
2016-01-21,21.75837516784668
2016-01-22,22.91520118713379
2016-01-25,22.467836380004883
2016-01-26,22.59210968017578
2016-01-27,21.107656478881836
2016-01-28,21.2590389251709
2016-01-29,21.993358612060547
2016-02-01,21.78774642944336
2016-02-02,21.34715461730957
2016-02-03,21.769668579101562
2016-02-04,21.944595336914062
2016-02-05,21.35848617553711
2016-02-08,21.583391189575195
2016-02-09,21.578842163085938
2016-02-10,21.415281295776367
2016-02-11,21.285795211791992
2016-02-12,21.35167694091797
2016-02-16,21.953678131103516
2016-02-17,22.289886474609375
2016-02-18,21.867351531982422
2016-02-19,21.817373275756836
2016-02-22,22.008195877075195
2016-02-23,21.510698318481445
2016-02-24,21.831005096435547
2016-02-25,21.980937957763672
2016-02-26,22.0150146484375
2016-02-29,21.96503448486328
2016-03-01,22.83736801147461
2016-03-02,22.88734245300293
2016-03-03,23.057714462280273
2016-03-04,23.400745391845703
2016-03-07,23.141775131225586
2016-03-08,22.950956344604492
2016-03-09,22.97140121459961
2016-03-10,22.98275375366211
2016-03-11,23.230369567871094
2016-03-14,23.2894344329834
2016-03-15,23.757396697998047
2016-03-16,24.073165893554688
2016-03-17,24.034549713134766
2016-03-18,24.061805725097656
2016-03-21,24.059537887573242
2016-03-22,24.243545532226562
2016-03-23,24.109516143798828
2016-03-24,24.00501823425293
2016-03-28,23.895973205566406
2016-03-29,24.461620330810547
2016-03-30,24.88871192932129
2016-03-31,24.75922393798828
2016-04-01,24.986392974853516
2016-04-04,25.243091583251953
2016-04-05,24.945497512817383
2016-04-06,25.206745147705078
2016-04-07,24.656999588012695
2016-04-08,24.68425750732422
2016-04-11,24.76603126525879
2016-04-12,25.088613510131836
2016-04-13,25.452091217041016
2016-04-14,25.46571922302246
2016-04-15,24.9545841217041
2016-04-18,24.416194915771484
2016-04-19,24.28670883178711
2016-04-20,24.336685180664062
2016-04-21,24.073165893554688
2016-04-22,24.007293701171875
2016-04-25,23.870994567871094
2016-04-26,23.70516014099121
2016-04-27,22.221738815307617
2016-04-28,21.542499542236328
2016-04-29,21.294885635375977
2016-05-02,21.272167205810547
2016-05-03,21.622011184692383
2016-05-04,21.397113800048828
2016-05-05,21.310258865356445
2016-05-06,21.1914119720459
2016-05-09,21.207412719726562
2016-05-10,21.35140037536621
2016-05-11,21.143423080444336
2016-05-12,20.647451400756836
2016-05-13,20.6885929107666
2016-05-16,21.456533432006836
2016-05-17,21.367399215698242
2016-05-18,21.61194610595703
2016-05-19,21.52967071533203
2016-05-20,21.762800216674805
2016-05-23,22.039344787597656
2016-05-24,22.37531852722168
2016-05-25,22.768428802490234
2016-05-26,22.94898223876953
2016-05-27,22.935277938842773
2016-05-31,22.82327651977539
2016-06-01,22.503311157226562
2016-06-02,22.334178924560547
2016-06-03,22.379880905151367
2016-06-06,22.542165756225586
2016-06-07,22.633581161499023
2016-06-08,22.613012313842773
2016-06-09,22.77528190612793
2016-06-10,22.587879180908203
2016-06-13,22.247325897216797
2016-06-14,22.274757385253906
2016-06-15,22.201616287231445
2016-06-16,22.295326232910156
2016-06-17,21.78793716430664
2016-06-20,21.735368728637695
2016-06-21,21.920501708984375
2016-06-22,21.838220596313477
2016-06-23,21.96392250061035
2016-06-24,21.346826553344727
2016-06-27,21.035999298095703
2016-06-28,21.390249252319336
2016-06-29,21.575387954711914
2016-06-30,21.849647521972656
2016-07-01,21.915922164916992
2016-07-05,21.710224151611328
2016-07-06,21.833650588989258
2016-07-07,21.927350997924805
2016-07-08,22.096485137939453
2016-07-11,22.165050506591797
2016-07-12,22.265607833862305
2016-07-13,22.139909744262695
2016-07-14,22.578725814819336
2016-07-15,22.576435089111328
2016-07-18,22.81642723083496
2016-07-19,22.8255672454834
2016-07-20,22.846141815185547
2016-07-21,22.72500228881836
2016-07-22,22.549015045166016
2016-07-25,22.247325897216797
2016-07-26,22.094196319580078
2016-07-27,23.529510498046875
2016-07-28,23.847198486328125
2016-07-29,23.81748390197754
2016-08-01,24.238025665283203
2016-08-02,23.879192352294922
2016-08-03,24.1785945892334
2016-08-04,24.327964782714844
2016-08-05,24.69792366027832
2016-08-08,24.902441024780273
2016-08-09,25.003543853759766
2016-08-10,24.817413330078125
2016-08-11,24.801332473754883
2016-08-12,24.85877799987793
2016-08-15,25.15750503540039
2016-08-16,25.134531021118164
2016-08-17,25.097763061523438
2016-08-18,25.065593719482422
2016-08-19,25.129934310913086
2016-08-22,24.934608459472656
2016-08-23,25.012741088867188
2016-08-24,24.824312210083008
2016-08-25,24.718605041503906
2016-08-26,24.57383918762207
2016-08-29,24.54625701904297
2016-08-30,24.357833862304688
2016-08-31,24.380817413330078
2016-09-01,24.525583267211914
2016-09-02,24.7553768157959
2016-09-06,24.74847984313965
2016-09-07,24.90013885498047
2016-09-08,24.247533798217773
2016-09-09,23.698333740234375
2016-09-12,24.229148864746094
2016-09-13,24.805925369262695
2016-09-14,25.683725357055664
2016-09-15,26.556928634643555
2016-09-16,26.407564163208008
2016-09-19,26.099651336669922
2016-09-20,26.09735107421875
2016-09-21,26.09275245666504
2016-09-22,26.3386287689209
2016-09-23,25.899734497070312
2016-09-26,25.93879508972168
2016-09-27,25.9870548248291
2016-09-28,26.18467140197754
2016-09-29,25.777944564819336
2016-09-30,25.977863311767578
2016-10-03,25.856069564819336
2016-10-04,25.966371536254883
2016-10-05,25.977863311767578
2016-10-06,26.170883178710938
2016-10-07,26.209949493408203
2016-10-10,26.667234420776367
2016-10-11,26.724687576293945
2016-10-12,26.963665008544922
2016-10-13,26.880937576293945
2016-10-14,27.030303955078125
2016-10-17,27.011917114257812
2016-10-18,26.993541717529297
2016-10-19,26.913114547729492
2016-10-20,26.899320602416992
2016-10-21,26.79361915588379
2016-10-24,27.034896850585938
2016-10-25,27.172773361206055
2016-10-26,26.561527252197266
2016-10-27,26.30646324157715
2016-10-28,26.131818771362305
2016-10-31,26.090452194213867
2016-11-01,25.619386672973633
2016-11-02,25.642364501953125
2016-11-03,25.367509841918945
2016-11-04,25.138853073120117
2016-11-07,25.501476287841797
2016-11-08,25.65160369873047
2016-11-09,25.61002540588379
2016-11-10,24.896329879760742
2016-11-11,25.044153213500977
2016-11-14,24.415916442871094
2016-11-15,24.73927116394043
2016-11-16,25.404468536376953
2016-11-17,25.39522361755371
2016-11-18,25.420635223388672
2016-11-21,25.80635643005371
2016-11-22,25.822525024414062
2016-11-23,25.69087028503418
2016-11-25,25.820220947265625
2016-11-28,25.76940155029297
2016-11-29,25.743993759155273
2016-11-30,25.526878356933594
2016-12-01,25.288978576660156
2016-12-02,25.383676528930664
2016-12-05,25.20121192932129
2016-12-06,25.39522361755371
2016-12-07,25.644676208496094
2016-12-08,25.89643669128418
2016-12-09,26.31911277770996
2016-12-12,26.168975830078125
2016-12-13,26.605512619018555
2016-12-14,26.605512619018555
2016-12-15,26.751026153564453
2016-12-16,26.785676956176758
2016-12-19,26.94042205810547
2016-12-20,27.01201820373535
2016-12-21,27.037429809570312
2016-12-22,26.859582901000977
2016-12-23,26.912702560424805
2016-12-27,27.083621978759766
2016-12-28,26.968137741088867
2016-12-29,26.961210250854492
2016-12-30,26.751026153564453
2017-01-03,26.827245712280273
2017-01-04,26.797218322753906
2017-01-05,26.933496475219727
2017-01-06,27.23375701904297
2017-01-09,27.483198165893555
2017-01-10,27.510915756225586
2017-01-11,27.658737182617188
2017-01-12,27.543251037597656
2017-01-13,27.494749069213867
2017-01-17,27.716482162475586
2017-01-18,27.714170455932617
2017-01-19,27.66566276550293
2017-01-20,27.716482162475586
2017-01-23,27.734956741333008
2017-01-24,27.709552764892578
2017-01-25,28.15070915222168
2017-01-26,28.16457176208496
2017-01-27,28.1668758392334
2017-01-30,28.09296417236328
2017-01-31,28.028297424316406
2017-02-01,29.73748016357422
2017-02-02,29.686664581298828
2017-02-03,29.813690185546875
2017-02-06,30.093170166015625
2017-02-07,30.37957191467285
2017-02-08,30.49736213684082
2017-02-09,30.717742919921875
2017-02-10,30.64814567565918
2017-02-13,30.91956329345703
2017-02-14,31.32087516784668
2017-02-15,31.434541702270508
2017-02-16,31.397415161132812
2017-02-17,31.48324966430664
2017-02-21,31.710586547851562
2017-02-22,31.80569076538086
2017-02-23,31.67115020751953
2017-02-24,31.701305389404297
2017-02-27,31.763946533203125
2017-02-28,31.77784538269043
2017-03-01,32.42738723754883
2017-03-02,32.23483657836914
2017-03-03,32.425048828125
2017-03-06,32.322994232177734
2017-03-07,32.36474609375
2017-03-08,32.24412155151367
2017-03-09,32.169883728027344
2017-03-10,32.27659225463867
2017-03-13,32.290504455566406
2017-03-14,32.24180603027344
2017-03-15,32.58280944824219
2017-03-16,32.63615036010742
2017-03-17,32.47377395629883
2017-03-20,32.81476593017578
2017-03-21,32.43897247314453
2017-03-22,32.80548858642578
2017-03-23,32.68949508666992
2017-03-24,32.62455368041992
2017-03-27,32.68022918701172
2017-03-28,33.35758972167969
2017-03-29,33.43181610107422
2017-03-30,33.38774490356445
2017-03-31,33.32510757446289
2017-04-03,33.33438491821289
2017-04-04,33.58259963989258
2017-04-05,33.40861892700195
2017-04-06,33.32510757446289
2017-04-07,33.250877380371094
2017-04-10,33.211429595947266
2017-04-11,32.85421371459961
2017-04-12,32.89365005493164
2017-04-13,32.71965789794922
2017-04-17,32.900611877441406
2017-04-18,32.75444793701172
2017-04-19,32.63383483886719
2017-04-20,33.042110443115234
2017-04-21,33.00265884399414
2017-04-24,33.320465087890625
2017-04-25,33.52692413330078
2017-04-26,33.329750061035156
2017-04-27,33.35526657104492
2017-04-28,33.32279968261719
2017-05-01,34.002471923828125
2017-05-02,34.21819305419922
2017-05-03,34.11381912231445
2017-05-04,33.99085998535156
2017-05-05,34.554569244384766
2017-05-08,35.49405288696289
2017-05-09,35.72138214111328
2017-05-10,35.55203628540039
2017-05-11,35.85951232910156
2017-05-12,36.36030578613281
2017-05-15,36.26713943481445
2017-05-16,36.21356964111328
2017-05-17,34.99767303466797
2017-05-18,35.53107452392578
2017-05-19,35.652198791503906
2017-05-22,35.86882400512695
2017-05-23,35.82456588745117
2017-05-24,35.7174186706543
2017-05-25,35.84086990356445
2017-05-26,35.780311584472656
2017-05-30,35.79429244995117
2017-05-31,35.58232116699219
2017-06-01,35.68015670776367
2017-06-02,36.20889663696289
2017-06-05,35.85484313964844
2017-06-06,35.97596740722656
2017-06-07,36.19026565551758
2017-06-08,36.10175704956055
2017-06-09,34.70184326171875
2017-06-12,33.87260055541992
2017-06-13,34.145137786865234
2017-06-14,33.81206130981445
2017-06-15,33.609405517578125
2017-06-16,33.138893127441406
2017-06-19,34.0869026184082
2017-06-20,33.77710723876953
2017-06-21,33.9774284362793
2017-06-22,33.92153549194336
2017-06-23,34.07292938232422
2017-06-26,33.965797424316406
2017-06-27,33.47896957397461
2017-06-28,33.96811294555664
2017-06-29,33.46732711791992
2017-06-30,33.5465202331543
2017-07-03,33.425392150878906
2017-07-05,33.56281280517578
2017-07-06,33.24604797363281
2017-07-07,33.58378982543945
2017-07-10,33.788761138916016
2017-07-11,33.89823913574219
2017-07-12,33.94715881347656
2017-07-13,34.42000198364258
2017-07-14,34.7158203125
2017-07-17,34.83694076538086
2017-07-18,34.958072662353516
2017-07-19,35.177024841308594
2017-07-20,35.01862716674805
2017-07-21,35.00232696533203
2017-07-24,35.42625045776367
2017-07-25,35.577667236328125
2017-07-26,35.745365142822266
2017-07-27,35.06987762451172
2017-07-28,34.822975158691406
2017-07-31,34.64360809326172
2017-08-01,34.951087951660156
2017-08-02,36.60254669189453
2017-08-03,36.23686218261719
2017-08-04,36.4278564453125
2017-08-07,36.991539001464844
2017-08-08,37.2873649597168
2017-08-09,37.515628814697266
2017-08-10,36.3206901550293
2017-08-11,36.8257942199707
2017-08-14,37.3800048828125
2017-08-15,37.78923034667969
2017-08-16,37.63722610473633
2017-08-17,36.91466522216797
2017-08-18,36.83047866821289
2017-08-21,36.762657165527344
2017-08-22,37.36363983154297
2017-08-23,37.410400390625
2017-08-24,37.2443733215332
2017-08-25,37.38233947753906
2017-08-28,37.75883483886719
2017-08-29,38.0955810546875
2017-08-30,38.19845962524414
2017-08-31,38.35047149658203
2017-09-01,38.36215591430664
2017-09-05,37.901485443115234
2017-09-06,37.86172103881836
2017-09-07,37.70972442626953
2017-09-08,37.09471130371094
2017-09-11,37.765838623046875
2017-09-12,37.61618423461914
2017-09-13,37.3332405090332
2017-09-14,37.01286697387695
2017-09-15,37.387020111083984
2017-09-18,37.10407638549805
2017-09-19,37.118106842041016
2017-09-20,36.49607467651367
2017-09-21,35.869380950927734
2017-09-22,35.51860427856445
2017-09-25,35.205257415771484
2017-09-26,35.810916900634766
2017-09-27,36.0658073425293
2017-09-28,35.84365463256836
2017-09-29,36.04008102416992
2017-10-02,35.967594146728516
2017-10-03,36.12425994873047
2017-10-04,35.89041519165039
2017-10-05,36.337059020996094
2017-10-06,36.31602096557617
2017-10-09,36.442291259765625
2017-10-10,36.4563102722168
2017-10-11,36.60833740234375
2017-10-12,36.47970962524414
2017-10-13,36.71121597290039
2017-10-16,37.387020111083984
2017-10-17,37.524986267089844
2017-10-18,37.35896301269531
2017-10-19,36.47502899169922
2017-10-20,36.53818130493164
2017-10-23,36.51945495605469
2017-10-24,36.736934661865234
2017-10-25,36.57557678222656
2017-10-26,36.80943298339844
2017-10-27,38.1283073425293
2017-10-30,38.98651885986328
2017-10-31,39.5290412902832
2017-11-01,39.02626419067383
2017-11-02,39.31155776977539
2017-11-03,40.338138580322266
2017-11-06,40.74736404418945
2017-11-07,40.87831497192383
2017-11-08,41.21271514892578
2017-11-09,41.128536224365234
2017-11-10,40.99241256713867
2017-11-13,40.8281364440918
2017-11-14,40.210914611816406
2017-11-15,39.6805419921875
2017-11-16,40.15459442138672
2017-11-17,39.93163299560547
2017-11-20,39.89173889160156
2017-11-21,40.63335418701172
2017-11-22,41.06047821044922
2017-11-24,41.06282424926758
2017-11-27,40.856300354003906
2017-11-28,40.61692428588867
2017-11-29,39.77439880371094
2017-11-30,40.33061218261719
2017-12-01,40.14284896850586
2017-12-04,39.8494873046875
2017-12-05,39.81195068359375
2017-12-06,39.66409683227539
2017-12-07,39.736846923828125
2017-12-08,39.74857711791992
2017-12-11,40.52303695678711
2017-12-12,40.2953987121582
2017-12-13,40.42917251586914
2017-12-14,40.41743469238281
2017-12-15,40.8281364440918
2017-12-18,41.40312194824219
2017-12-19,40.9619026184082
2017-12-20,40.91731643676758
2017-12-21,41.07220458984375
2017-12-22,41.07220458984375
2017-12-26,40.03020095825195
2017-12-27,40.0372428894043
2017-12-28,40.149898529052734
2017-12-29,39.715728759765625
2018-01-02,40.42681884765625
2018-01-03,40.41978073120117
2018-01-04,40.60753631591797
2018-01-05,41.069854736328125
2018-01-08,40.91731643676758
2018-01-09,40.912620544433594
2018-01-10,40.90323257446289
2018-01-11,41.13557815551758
2018-01-12,41.56035614013672
2018-01-16,41.34914779663086
2018-01-17,42.032066345214844
2018-01-18,42.06961441040039
2018-01-19,41.88188171386719
2018-01-22,41.539215087890625
2018-01-23,41.548614501953125
2018-01-24,40.886810302734375
2018-01-25,40.15694046020508
2018-01-26,40.25081253051758
2018-01-29,39.41767883300781
2018-01-30,39.18534469604492
2018-01-31,39.293296813964844
2018-02-01,39.37542724609375
2018-02-02,37.66693878173828
2018-02-05,36.72583770751953
2018-02-06,38.260684967041016
2018-02-07,37.44163513183594
2018-02-08,36.4113655090332
2018-02-09,36.856727600097656
2018-02-12,38.34126663208008
2018-02-13,38.72536849975586
2018-02-14,39.43936538696289
2018-02-15,40.7636604309082
2018-02-16,40.63170623779297
2018-02-20,40.49503707885742
2018-02-21,40.31123352050781
2018-02-22,40.64820098876953
2018-02-23,41.355133056640625
2018-02-26,42.17280578613281
2018-02-27,42.0361442565918
2018-02-28,41.97251892089844
2018-03-01,41.2373046875
2018-03-02,41.522430419921875
2018-03-05,41.66617965698242
2018-03-06,41.63083267211914
2018-03-07,41.24436569213867
2018-03-08,41.694461822509766
2018-03-09,42.41080093383789
2018-03-12,42.82082748413086
2018-03-13,42.408443450927734
2018-03-14,42.04791259765625
2018-03-15,42.0974006652832
2018-03-16,41.948944091796875
2018-03-19,41.3079948425293
2018-03-20,41.29386901855469
2018-03-21,40.35836410522461
2018-03-22,39.78811264038086
2018-03-23,38.86674499511719
2018-03-26,40.711830139160156
2018-03-27,39.66793441772461
2018-03-28,39.229637145996094
2018-03-29,39.535972595214844
2018-04-02,39.276771545410156
2018-04-03,39.679718017578125
2018-04-04,40.43848419189453
2018-04-05,40.718910217285156
2018-04-06,39.67737579345703
2018-04-09,40.07088088989258
2018-04-10,40.82493591308594
2018-04-11,40.634063720703125
2018-04-12,41.03465270996094
2018-04-13,41.173683166503906
2018-04-16,41.43053436279297
2018-04-17,42.000789642333984
2018-04-18,41.90653610229492
2018-04-19,40.718910217285156
2018-04-20,39.05055618286133
2018-04-23,38.93745040893555
2018-04-24,38.39546203613281
2018-04-25,38.56277084350586
2018-04-26,38.69709777832031
2018-04-27,38.24938201904297
2018-04-30,38.94217300415039
2018-05-01,39.847015380859375
2018-05-02,41.60725784301758
2018-05-03,41.682655334472656
2018-05-04,43.31803512573242
2018-05-07,43.63143539428711
2018-05-08,43.84115219116211
2018-05-09,44.149845123291016
2018-05-10,44.78136444091797
2018-05-11,44.61104202270508
2018-05-14,44.5069580078125
2018-05-15,44.10247039794922
2018-05-16,44.51405334472656
2018-05-17,44.23257064819336
2018-05-18,44.07171630859375
2018-05-21,44.38396072387695
2018-05-22,44.27278518676758
2018-05-23,44.556636810302734
2018-05-24,44.5069580078125
2018-05-25,44.60867691040039
2018-05-29,44.44782257080078
2018-05-30,44.35320281982422
2018-05-31,44.20417785644531
2018-06-01,45.0013542175293
2018-06-04,45.37746047973633
2018-06-05,45.72755432128906
2018-06-06,45.886043548583984
2018-06-07,45.76305389404297
2018-06-08,45.346717834472656
2018-06-11,45.23554229736328
2018-06-12,45.483909606933594
2018-06-13,45.11016082763672
2018-06-14,45.133811950683594
2018-06-15,44.67018127441406
2018-06-18,44.64653778076172
2018-06-19,43.92505645751953
2018-06-20,44.11665344238281
2018-06-21,43.87063980102539
2018-06-22,43.74290084838867
2018-06-25,43.092376708984375
2018-06-26,43.62699508666992
2018-06-27,43.56311798095703
2018-06-28,43.88010025024414
2018-06-29,43.787841796875
2018-07-02,44.27751159667969
2018-07-03,43.50634765625
2018-07-05,43.8564567565918
2018-07-06,44.46438217163086
2018-07-09,45.081783294677734
2018-07-10,45.027366638183594
2018-07-11,44.443084716796875
2018-07-12,45.18822479248047
2018-07-13,45.259185791015625
2018-07-16,45.15983581542969
2018-07-17,45.287574768066406
2018-07-18,45.03919219970703
2018-07-19,45.38930130004883
2018-07-20,45.28521728515625
2018-07-23,45.32542037963867
2018-07-24,45.654232025146484
2018-07-25,46.08476257324219
2018-07-26,45.940460205078125
2018-07-27,45.176395416259766
2018-07-30,44.92328643798828
2018-07-31,45.013179779052734
2018-08-01,47.664920806884766
2018-08-02,49.058197021484375
2018-08-03,49.20011901855469
2018-08-06,49.455596923828125
2018-08-07,48.991947174072266
2018-08-08,49.02507400512695
2018-08-09,49.410648345947266
2018-08-10,49.26348114013672
2018-08-13,49.581565856933594
2018-08-14,49.79045867919922
2018-08-15,49.90678787231445
2018-08-16,50.63791275024414
2018-08-17,51.649139404296875
2018-08-20,51.14590072631836
2018-08-21,51.046199798583984
2018-08-22,51.04856872558594
2018-08-23,51.15302658081055
2018-08-24,51.31205749511719
2018-08-27,51.7346076965332
2018-08-28,52.152381896972656
2018-08-29,52.93100357055664
2018-08-30,53.417633056640625
2018-08-31,54.034820556640625
2018-09-04,54.20810317993164
2018-09-05,53.85440444946289
2018-09-06,52.95948791503906
2018-09-07,52.532203674316406
2018-09-10,51.82718276977539
2018-09-11,53.13751220703125
2018-09-12,52.47761917114258
2018-09-13,53.74520492553711
